dataset,year,table,column_position,variable,role,family,identifier_flag,name_field_flag,survey_design_flag,candidate_feature,candidate_target,candidate_context,cyber_physical_relevance,occupant_relevance,vehicle_relevance,event_relevance,requires_codebook_verification
CRSS,2024,vpicdecode.csv,80,AXLESCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,81,AXLECONFIGURATIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,82,AXLECONFIGURATION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,83,BRAKESYSTEMTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,84,BRAKESYSTEMTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,85,BRAKESYSTEMDESC,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,86,EVDRIVEUNITID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,87,EVDRIVEUNIT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,88,BATTERYKWH_FROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,89,BATTERYKWH_TO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,90,BATTERYV_FROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,91,BATTERYV_TO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,92,BATTERYA_FROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,93,BATTERYA_TO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,94,BATTERYPACKSPERVEHICLE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,95,BATTERYMODULESPERPACK,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,96,BATTERYCELLSPERMODULE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,97,BATTERYTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,98,BATTERYTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,99,OTHERBATTERYINFO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,100,CHARGERLEVELID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,101,CHARGERLEVEL,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,102,CHARGERPOWERKW,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,103,ENGINEMANUFACTURER,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,104,ENGINEMODEL,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,105,ENGINECONFIGURATIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,106,ENGINECONFIGURATION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,107,ENGINEPOWERKW,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,108,ENGINESTROKECYCLES,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,109,ENGINECYLINDERSCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,110,ENGINEBRAKEHP_FROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,111,ENGINEBRAKEHP_TO,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,112,ENGINECOOLINGTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,113,ENGINECOOLINGTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,114,DISPLACEMENTCI,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,115,DISPLACEMENTCC,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,116,DISPLACEMENTL,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,117,FUELTYPEPRIMARYID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,118,FUELTYPEPRIMARY,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,119,FUELTYPESECONDARYID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,120,FUELTYPESECONDARY,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,121,FUELDELIVERYINJECTIONTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,122,FUELDELIVERYINJECTIONTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,123,ENGINEVALVETRAINDESIGNID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,124,ENGINEVALVETRAINDESIGN,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,125,ENGINEELECTRIFICATIONLEVELID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,126,ENGINEELECTRIFICATIONLEVEL,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,127,ENGINETURBOID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,128,ENGINETURBO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,129,TOPSPEEDMPH,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,130,OTHERENGINEINFO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,131,SEATBELTTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,132,SEATBELTTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,133,PRETENSIONERID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,134,PRETENSIONER,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,135,AIRBAGLOCFRONTID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,136,AIRBAGLOCFRONT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,137,AIRBAGLOCKNEEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,138,AIRBAGLOCKNEE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,139,AIRBAGLOCSIDEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,140,AIRBAGLOCSIDE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,141,AIRBAGLOCCURTAINID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,142,AIRBAGLOCCURTAIN,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,143,AIRBAGLOCSEATCUSHIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,144,AIRBAGLOCSEATCUSHION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,145,OTHERRESTRAINTSYSTEMINFO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,146,FORWARDCOLLISIONWARNINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,147,FORWARDCOLLISIONWARNING,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,148,DYNAMICBRAKESUPPORTID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,149,DYNAMICBRAKESUPPORT,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,150,CRASHIMMINENTBRAKINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,151,CRASHIMMINENTBRAKING,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,152,PEDESTRIANAUTOEMERGENCYBRAKINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,153,PEDESTRIANAUTOEMERGENCYBRAKING,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,154,BLINDSPOTWARNINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,155,BLINDSPOTWARNING,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,156,BLINDSPOTINTERVENTIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,157,BLINDSPOTINTERVENTION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,158,LANEDEPARTUREWARNINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,159,LANEDEPARTUREWARNING,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,160,LANEKEEPINGASSISTANCEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,161,LANEKEEPINGASSISTANCE,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,162,LANECENTERINGASSISTANCEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,163,LANECENTERINGASSISTANCE,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,164,BACKUPCAMERAID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,165,BACKUPCAMERA,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,166,REARCROSSTRAFFICALERTID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,167,REARCROSSTRAFFICALERT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,168,REARAUTOMATICEMERGENCYBRAKINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,169,REARAUTOMATICEMERGENCYBRAKING,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,170,PARKASSISTID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,171,PARKASSIST,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,172,DAYTIMERUNNINGLIGHTID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,173,DAYTIMERUNNINGLIGHT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,174,HEADLAMPLIGHTSOURCEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,175,HEADLAMPLIGHTSOURCE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,176,SEMIAUTOHEADLAMPBEAMSWITCHINGID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,177,SEMIAUTOHEADLAMPBEAMSWITCHING,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,178,ADAPTIVEDRIVINGBEAMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,179,ADAPTIVEDRIVINGBEAM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,180,ADAPTIVECRUISECONTROLID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,181,ADAPTIVECRUISECONTROL,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,182,ANTILOCKBRAKESYSTEMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,183,ANTILOCKBRAKESYSTEM,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,184,ELECTRONICSTABILITYCONTROLID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,185,ELECTRONICSTABILITYCONTROL,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,186,TPMSID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,187,TPMS,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,188,AUTOMATICCRASHNOTIFICATIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,189,AUTOMATICCRASHNOTIFICATION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,190,EVENTDATARECORDERID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,True,True
CRSS,2024,vpicdecode.csv,191,EVENTDATARECORDER,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,True,True
CRSS,2024,vpicdecode.csv,192,TRACTIONCONTROLID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,193,TRACTIONCONTROL,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,194,AUTOPEDESTRIANALERTINGSOUNDID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,195,AUTOPEDESTRIANALERTINGSOUND,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,196,KEYLESSIGNITIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,197,KEYLESSIGNITION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,198,SAEAUTOMATIONLEVEL_FROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,199,SAEAUTOMATIONLEVEL_TO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,200,AUTOREVERSESYSTEMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,201,AUTOREVERSESYSTEM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,202,ACTIVESAFETYSYSNOTE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,1,CASENUM,identifier,vehicle_technology,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,2,VEH_NO,relational_identifier,vehicle_technology,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,vpictrailerdecode.csv,3,TRAILER_NO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,4,VEHICLEDESCRIPTOR,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,5,VINDECODEDON,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,6,VINDECODEERROR,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,7,VEHICLETYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,8,VEHICLETYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,9,MANUFACTURERFULLNAMEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,10,MANUFACTURERFULLNAME,descriptive_label,vehicle_technology,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,11,MAKEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,12,MAKE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,13,MODELID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,14,MODEL,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,15,MODELYEAR,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,16,SERIES,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,17,TRIM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,18,PLANTCOUNTRYID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,19,PLANTCOUNTRY,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,20,PLANTSTATE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,21,PLANTCITY,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,22,PLANTCOMPANYNAME,descriptive_label,vehicle_technology,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vpictrailerdecode.csv,23,NONLANDUSEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,24,NONLANDUSE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,25,NOTE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,26,BODYCLASSID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,27,BODYCLASS,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,28,GROSSVEHICLEWEIGHTRATINGFROMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,29,GROSSVEHICLEWEIGHTRATINGFROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,30,GROSSVEHICLEWEIGHTRATINGTOID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,31,GROSSVEHICLEWEIGHTRATINGTO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpictrailerdecode.csv,32,TRAILERBODYTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,33,TRAILERBODYTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,34,TRAILERTYPECONNECTIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,35,TRAILERTYPECONNECTION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,36,TRAILERLENGTHFT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,37,OTHERTRAILERINFO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,38,AXLESCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,39,AXLECONFIGURATIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpictrailerdecode.csv,40,AXLECONFIGURATION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,1,CASENUM,identifier,event_sequence,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vsoe.csv,2,VEH_NO,relational_identifier,event_sequence,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,vsoe.csv,3,PSU,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,4,PSU_VAR,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,5,PSUSTRAT,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,6,REGION,identifier,event_sequence,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vsoe.csv,7,REGIONNAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vsoe.csv,8,URBANICITY,candidate_feature,event_sequence,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,9,URBANICITYNAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vsoe.csv,10,STRATUM,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,11,STRATUMNAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vsoe.csv,12,PJ,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,13,WEIGHT,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vsoe.csv,14,VEVENTNUM,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vsoe.csv,15,SOE,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vsoe.csv,16,SOENAME,descriptive_label,event_sequence,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,vsoe.csv,17,AOI,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vsoe.csv,18,AOINAME,descriptive_label,event_sequence,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,weather.csv,1,CASENUM,identifier,environment,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,weather.csv,2,PSU,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,weather.csv,3,PSU_VAR,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,weather.csv,4,PSUSTRAT,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,weather.csv,5,REGION,identifier,environment,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,weather.csv,6,REGIONNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,weather.csv,7,URBANICITY,candidate_feature,environment,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,weather.csv,8,URBANICITYNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,weather.csv,9,STRATUM,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,weather.csv,10,STRATUMNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,weather.csv,11,PJ,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,weather.csv,12,WEIGHT,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,weather.csv,13,WEATHER,candidate_feature,environment,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,weather.csv,14,WEATHERNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
