timestamp_s,step,vehicle_id,scenario,VehicleSpeed,WheelSpeedFL,WheelSpeedFR,SteeringAngle,Accelerator,BrakePressure,BrakeStatus,RegenCommand,VCUState,MotorRPM,HVVoltage,HVCurrent,BatteryTemperature,CellVoltageDeviation,CellTemperatureDeviation,BMSState,PrechargeState,InverterTemperature,ChargingState,CrashEventStatus,ImpactSeverity,RolloverStatus,LongitudinalAcceleration,LateralAcceleration,YawRate,VCUHeartbeat,BMSHeartbeat,InverterHeartbeat,GatewayHeartbeat,DiagnosticState,wheel_speed_mean,speed_wheel_speed_error,estimated_hv_power_kw,battery_temperature_abs,cell_voltage_deviation_abs,cell_temperature_deviation_abs,steering_yaw_joint_magnitude,can_frame_interval_s,laboratory_generated,physical_vehicle,direct_actuation,TorqueCommand,RegenAvailable,SOC,SOH,IsolationStatus,ContactorState,TorqueFeedback,MotorTemperature,InverterState,SequenceCounter,ConnectorState,ChargeCurrent,IntegrityStatus,GatewayIntegrity,AuxBatteryVoltage,AuxBatteryStatus,DriverSeatbelt,PassengerSeatbelt,DriverPretensioner,PassengerPretensioner,RestraintDiagnostic,RestraintIntegrity,RestraintSequence,DriverAirbag,PassengerAirbag,SideAirbag,CurtainAirbag,DriverOccupant,PassengerOccupant,DriverPosition,PassengerPosition,RCMHeartbeat,OccupantSensorHeartbeat,RestraintGatewayHeartbeat,RestraintSequenceCounter
1.7,34,EV-LAB-001,NORMAL_BASELINE,64.98,65.12,64.72,3.1,35.2,0.0,0.0,4.800000000000001,2.0,3574.0,398.20000000000005,84.10000000000001,31.0,0.008,1.8,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.25,0.01,2.4000000000000004,1.0,1.0,1.0,1.0,0.0,64.92,0.060000000000002274,33.48862000000001,31.0,0.008,1.8,5.5,0.05,True,False,False,118.30000000000001,1.0,80.0,98.0,1.0,1.0,118.4,79.0,2.0,34.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,34.0
1.75,35,EV-LAB-001,NORMAL_BASELINE,65.1,65.36,64.96000000000001,3.2,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3581.0,398.40000000000003,82.7,31.0,0.012,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.25,0.01,2.5,1.0,1.0,1.0,1.0,0.0,65.16,0.060000000000002274,32.947680000000005,31.0,0.012,2.0,5.7,0.05,True,False,False,117.7,1.0,80.0,98.0,1.0,1.0,119.7,79.0,2.0,35.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,35.0
1.8,36,EV-LAB-001,NORMAL_BASELINE,65.22,65.59,65.04,3.2,36.4,0.0,0.0,4.800000000000001,2.0,3587.0,398.70000000000005,84.5,31.0,0.01,2.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.24,0.01,2.6,1.0,1.0,1.0,1.0,0.0,65.315,0.09499999999999886,33.69015,31.0,0.01,2.0,5.800000000000001,0.05,True,False,False,119.5,1.0,80.0,98.0,1.0,1.0,119.9,78.0,2.0,36.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,36.0
1.85,37,EV-LAB-001,NORMAL_BASELINE,65.34,65.69,65.15,3.3000000000000003,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3594.0,398.20000000000005,81.0,31.0,0.012,2.1,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.24,0.01,2.6,1.0,1.0,1.0,1.0,0.0,65.42,0.0799999999999983,32.254200000000004,31.0,0.012,2.1,5.9,0.05,True,False,False,117.7,1.0,80.0,98.0,1.0,1.0,115.60000000000001,79.0,2.0,37.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,37.0
1.9,38,EV-LAB-001,NORMAL_BASELINE,65.46000000000001,65.66,65.23,3.3000000000000003,36.0,0.0,0.0,4.800000000000001,2.0,3600.0,398.6,83.10000000000001,31.0,0.007,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.24,0.01,2.6,1.0,1.0,1.0,1.0,0.0,65.445,0.01500000000001478,33.12366,31.0,0.007,2.0,5.9,0.05,True,False,False,119.4,1.0,80.0,98.0,1.0,1.0,121.2,79.0,2.0,38.0,0.0,0.0,1.0,1.0,12.66,1.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,38.0
1.95,39,EV-LAB-001,NORMAL_BASELINE,65.57000000000001,65.9,65.35,3.4000000000000004,35.2,0.0,0.0,4.800000000000001,2.0,3606.0,399.1,83.9,31.0,0.01,2.3000000000000003,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.23,0.01,2.7,1.0,1.0,1.0,1.0,0.0,65.625,0.05499999999999261,33.48449000000001,31.0,0.01,2.3000000000000003,6.1000000000000005,0.05,True,False,False,118.4,1.0,80.0,98.0,1.0,1.0,116.4,80.0,2.0,39.0,0.0,0.0,1.0,1.0,12.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,39.0
2.0,40,EV-LAB-001,NORMAL_BASELINE,65.68,65.86,65.52,3.5,36.800000000000004,0.0,0.0,4.800000000000001,2.0,3613.0,399.40000000000003,85.60000000000001,31.0,0.009000000000000001,2.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.23,0.01,2.8000000000000003,1.0,1.0,1.0,1.0,0.0,65.69,0.009999999999990905,34.18864000000001,31.0,0.009000000000000001,2.0,6.300000000000001,0.05,True,False,False,120.0,1.0,80.0,98.0,1.0,1.0,117.80000000000001,78.0,2.0,40.0,0.0,0.0,1.0,1.0,12.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,40.0
2.05,41,EV-LAB-001,NORMAL_BASELINE,65.79,66.02,65.74,3.5,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3619.0,398.5,84.30000000000001,31.0,0.011,2.1,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.22,0.01,2.8000000000000003,1.0,1.0,1.0,1.0,0.0,65.88,0.0899999999999892,33.59355,31.0,0.011,2.1,6.300000000000001,0.05,True,False,False,117.7,1.0,80.0,98.0,1.0,1.0,118.60000000000001,79.0,2.0,41.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,41.0
2.1,42,EV-LAB-001,NORMAL_BASELINE,65.9,66.13,65.71000000000001,3.6,36.4,0.0,0.0,4.800000000000001,2.0,3624.0,398.1,85.5,31.0,0.01,2.4000000000000004,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.22,0.01,2.8000000000000003,1.0,1.0,1.0,1.0,0.0,65.92,0.01999999999999602,34.03755,31.0,0.01,2.4000000000000004,6.4,0.05,True,False,False,119.60000000000001,1.0,80.0,98.0,1.0,1.0,122.2,79.0,2.0,42.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,42.0
2.15,43,EV-LAB-001,NORMAL_BASELINE,66.0,66.12,65.81,3.6,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3630.0,398.8,82.7,31.0,0.01,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.21,0.01,2.8000000000000003,1.0,1.0,1.0,1.0,0.0,65.965,0.03499999999999659,32.980760000000004,31.0,0.01,1.9000000000000001,6.4,0.05,True,False,False,117.60000000000001,1.0,80.0,98.0,1.0,1.0,117.80000000000001,79.0,2.0,43.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,43.0
2.2,44,EV-LAB-001,NORMAL_BASELINE,66.11,66.35,65.83,3.7,36.0,0.0,0.0,4.800000000000001,2.0,3636.0,398.6,84.10000000000001,31.0,0.011,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.21,0.01,2.9000000000000004,1.0,1.0,1.0,1.0,0.0,66.09,0.01999999999999602,33.52226,31.0,0.011,2.0,6.6000000000000005,0.05,True,False,False,119.4,1.0,80.0,98.0,1.0,1.0,120.2,79.0,2.0,44.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,44.0
2.25,45,EV-LAB-001,NORMAL_BASELINE,66.21000000000001,66.55,65.99,3.7,36.4,0.0,0.0,4.800000000000001,2.0,3641.0,398.6,84.0,31.0,0.012,2.2,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.2,0.01,3.0,1.0,1.0,1.0,1.0,0.0,66.27,0.05999999999998806,33.4824,31.0,0.012,2.2,6.7,0.05,True,False,False,119.80000000000001,1.0,80.0,98.0,1.0,1.0,120.80000000000001,79.0,2.0,45.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,45.0
2.3,46,EV-LAB-001,NORMAL_BASELINE,66.3,66.62,66.04,3.8000000000000003,35.6,0.0,0.0,4.800000000000001,2.0,3647.0,398.6,83.30000000000001,31.0,0.011,2.1,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.2,0.02,3.0,1.0,1.0,1.0,1.0,0.0,66.33000000000001,0.030000000000015348,33.20338,31.0,0.011,2.1,6.800000000000001,0.05,True,False,False,118.60000000000001,1.0,80.0,98.0,1.0,1.0,118.9,79.0,2.0,46.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,46.0
2.35,47,EV-LAB-001,NORMAL_BASELINE,66.4,66.69,66.21000000000001,3.8000000000000003,36.800000000000004,0.0,0.0,4.800000000000001,2.0,3652.0,398.6,82.80000000000001,31.0,0.011,1.8,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.19,0.01,3.0,1.0,1.0,1.0,1.0,0.0,66.45,0.04999999999999716,33.00408000000001,31.0,0.011,1.8,6.800000000000001,0.05,True,False,False,120.2,1.0,80.0,98.0,1.0,1.0,120.2,79.0,2.0,47.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,47.0
2.4,48,EV-LAB-001,NORMAL_BASELINE,66.49,66.81,66.29,3.9000000000000004,36.4,0.0,0.0,4.800000000000001,2.0,3657.0,398.6,84.4,31.0,0.011,2.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.19,0.01,3.0,1.0,1.0,1.0,1.0,0.0,66.55000000000001,0.060000000000016485,33.64184,31.0,0.011,2.0,6.9,0.05,True,False,False,119.7,1.0,80.0,98.0,1.0,1.0,116.0,79.0,2.0,48.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,48.0
2.45,49,EV-LAB-001,NORMAL_BASELINE,66.58,66.78,66.35,3.9000000000000004,36.4,0.0,0.0,4.800000000000001,2.0,3662.0,398.20000000000005,81.60000000000001,31.0,0.009000000000000001,1.8,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.18,0.01,3.2,1.0,1.0,1.0,1.0,0.0,66.565,0.015000000000000568,32.493120000000005,31.0,0.009000000000000001,1.8,7.1000000000000005,0.05,True,False,False,119.60000000000001,1.0,80.0,98.0,1.0,1.0,118.0,78.0,2.0,49.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,49.0
2.5,50,EV-LAB-001,NORMAL_BASELINE,66.67,66.82000000000001,66.33,3.9000000000000004,37.2,0.0,0.0,4.800000000000001,2.0,3667.0,398.6,83.0,31.0,0.013000000000000001,1.9000000000000001,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.18,0.01,3.1,1.0,1.0,1.0,1.0,0.0,66.575,0.09499999999999886,33.083800000000004,31.0,0.013000000000000001,1.9000000000000001,7.0,0.05,True,False,False,120.4,1.0,80.0,98.0,1.0,1.0,121.5,79.0,2.0,50.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,50.0
2.55,51,EV-LAB-001,NORMAL_BASELINE,66.76,66.97,66.56,4.0,36.4,0.0,0.0,4.800000000000001,2.0,3672.0,399.40000000000003,85.2,31.0,0.01,2.6,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.17,0.02,3.2,1.0,1.0,1.0,1.0,0.0,66.765,0.0049999999999954525,34.02888000000001,31.0,0.01,2.6,7.2,0.05,True,False,False,119.80000000000001,1.0,80.0,98.0,1.0,1.0,120.80000000000001,79.0,2.0,51.0,0.0,0.0,1.0,1.0,12.57,1.0,1.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,51.0
2.6,52,EV-LAB-001,NORMAL_BASELINE,66.84,67.22,66.67,4.0,37.2,0.0,0.0,4.800000000000001,2.0,3676.0,398.1,83.80000000000001,31.0,0.012,1.9000000000000001,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.17,0.01,3.2,1.0,1.0,1.0,1.0,0.0,66.945,0.10499999999998977,33.360780000000005,31.0,0.012,1.9000000000000001,7.2,0.05,True,False,False,120.7,1.0,80.0,98.0,1.0,1.0,120.30000000000001,80.0,2.0,52.0,0.0,0.0,1.0,1.0,12.530000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,52.0
2.65,53,EV-LAB-001,NORMAL_BASELINE,66.92,67.11,66.83,4.0,37.2,0.0,0.0,4.800000000000001,2.0,3681.0,398.20000000000005,84.80000000000001,31.0,0.017,1.9000000000000001,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.16,0.01,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,66.97,0.04999999999999716,33.76736000000001,31.0,0.017,1.9000000000000001,7.300000000000001,0.05,True,False,False,120.80000000000001,1.0,80.0,98.0,1.0,1.0,119.0,80.0,2.0,53.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,53.0
2.7,54,EV-LAB-001,NORMAL_BASELINE,67.0,67.17,66.78,4.1000000000000005,37.2,0.0,0.0,4.800000000000001,2.0,3685.0,398.6,83.60000000000001,31.0,0.011,1.8,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.16,0.02,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,66.975,0.025000000000005684,33.32296000000001,31.0,0.011,1.8,7.4,0.05,True,False,False,120.5,1.0,80.0,98.0,1.0,1.0,118.4,80.0,2.0,54.0,0.0,0.0,1.0,1.0,12.67,1.0,1.0,1.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,54.0
2.75,55,EV-LAB-001,NORMAL_BASELINE,67.07000000000001,67.28,66.84,4.1000000000000005,36.800000000000004,0.0,0.0,4.800000000000001,2.0,3689.0,399.40000000000003,84.0,31.0,0.012,2.1,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.15,0.02,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,67.06,0.010000000000005116,33.549600000000005,31.0,0.012,2.1,7.4,0.05,True,False,False,120.10000000000001,1.0,80.0,98.0,1.0,1.0,119.9,79.0,2.0,55.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,55.0
2.8,56,EV-LAB-001,NORMAL_BASELINE,67.15,67.38,67.1,4.1000000000000005,36.4,0.0,0.0,4.800000000000001,2.0,3693.0,399.0,83.2,31.0,0.009000000000000001,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.15,0.02,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,67.24,0.0899999999999892,33.1968,31.0,0.009000000000000001,2.0,7.4,0.05,True,False,False,119.7,1.0,80.0,98.0,1.0,1.0,119.2,80.0,2.0,56.0,0.0,0.0,1.0,1.0,12.65,1.0,1.0,1.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,56.0
2.85,57,EV-LAB-001,NORMAL_BASELINE,67.22,67.32000000000001,67.01,4.1000000000000005,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3697.0,398.40000000000003,82.4,31.0,0.012,1.8,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.14,0.01,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.165,0.05499999999999261,32.828160000000004,31.0,0.012,1.8,7.500000000000001,0.05,True,False,False,117.60000000000001,1.0,80.0,98.0,1.0,1.0,114.80000000000001,79.0,2.0,57.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,57.0
2.9,58,EV-LAB-001,NORMAL_BASELINE,67.29,67.58,67.2,4.2,37.2,0.0,0.0,4.800000000000001,2.0,3701.0,398.5,83.0,31.0,0.01,1.9000000000000001,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.14,0.01,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,67.39,0.09999999999999432,33.0755,31.0,0.01,1.9000000000000001,7.5,0.05,True,False,False,120.80000000000001,1.0,80.0,98.0,1.0,1.0,120.4,79.0,2.0,58.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,58.0
2.95,59,EV-LAB-001,NORMAL_BASELINE,67.35,67.69,67.17,4.2,38.0,0.0,0.0,4.800000000000001,2.0,3704.0,398.1,84.9,31.0,0.01,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.13,0.01,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,67.43,0.0800000000000125,33.79869,31.0,0.01,2.0,7.5,0.05,True,False,False,121.60000000000001,1.0,80.0,98.0,1.0,1.0,120.4,79.0,2.0,59.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,59.0
3.0,60,EV-LAB-001,NORMAL_BASELINE,67.42,67.6,67.32000000000001,4.2,38.400000000000006,0.0,0.0,4.800000000000001,2.0,3708.0,398.3,86.10000000000001,31.0,0.009000000000000001,2.0,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.13,0.01,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,67.46000000000001,0.04000000000000625,34.29363000000001,31.0,0.009000000000000001,2.0,7.5,0.05,True,False,False,122.10000000000001,1.0,80.0,98.0,1.0,1.0,119.7,80.0,2.0,60.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,60.0
3.05,61,EV-LAB-001,NORMAL_BASELINE,67.48,67.97,67.14,4.2,38.400000000000006,0.0,0.0,4.800000000000001,2.0,3711.0,398.8,84.7,31.0,0.008,2.3000000000000003,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.12,0.01,3.3000000000000003,1.0,1.0,1.0,1.0,0.0,67.555,0.07500000000000284,33.77836,31.0,0.008,2.3000000000000003,7.5,0.05,True,False,False,122.10000000000001,1.0,80.0,98.0,1.0,1.0,123.4,80.0,2.0,61.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,61.0
3.1,62,EV-LAB-001,NORMAL_BASELINE,67.53,67.84,67.41,4.2,37.6,0.0,0.0,4.800000000000001,2.0,3714.0,398.90000000000003,83.9,31.0,0.016,2.1,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.12,0.01,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.625,0.09499999999999886,33.467710000000004,31.0,0.016,2.1,7.6000000000000005,0.05,True,False,False,121.30000000000001,1.0,80.0,98.0,1.0,1.0,121.80000000000001,80.0,2.0,62.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,62.0
3.15,63,EV-LAB-001,NORMAL_BASELINE,67.59,67.98,67.4,4.2,38.0,0.0,0.0,4.800000000000001,2.0,3717.0,398.20000000000005,86.30000000000001,31.0,0.01,2.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.11,0.02,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.69,0.09999999999999432,34.36466000000001,31.0,0.01,2.0,7.6000000000000005,0.05,True,False,False,121.80000000000001,1.0,80.0,98.0,1.0,1.0,123.10000000000001,81.0,2.0,63.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,63.0
3.2,64,EV-LAB-001,NORMAL_BASELINE,67.64,67.83,67.45,4.3,38.400000000000006,0.0,0.0,4.800000000000001,2.0,3720.0,399.1,85.30000000000001,31.0,0.015,1.9000000000000001,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.11,0.01,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.64,0.0,34.04323,31.0,0.015,1.9000000000000001,7.7,0.05,True,False,False,122.10000000000001,1.0,80.0,98.0,1.0,1.0,122.0,79.0,2.0,64.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,64.0
3.25,65,EV-LAB-001,NORMAL_BASELINE,67.69,67.77,67.5,4.3,37.2,0.0,0.0,4.800000000000001,2.0,3723.0,398.20000000000005,83.4,31.0,0.009000000000000001,1.8,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.1,0.01,3.5,1.0,1.0,1.0,1.0,0.0,67.63499999999999,0.05500000000000682,33.209880000000005,31.0,0.009000000000000001,1.8,7.8,0.05,True,False,False,120.7,1.0,80.0,98.0,1.0,1.0,119.80000000000001,79.0,2.0,65.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,65.0
3.3,66,EV-LAB-001,NORMAL_BASELINE,67.74,67.95,67.49,4.3,38.0,0.0,0.0,4.800000000000001,2.0,3726.0,398.40000000000003,86.60000000000001,31.0,0.013000000000000001,1.6,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.1,0.01,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.72,0.01999999999999602,34.50144000000001,31.0,0.013000000000000001,1.6,7.7,0.05,True,False,False,121.4,1.0,80.0,98.0,1.0,1.0,120.80000000000001,79.0,2.0,66.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,66.0
3.35,67,EV-LAB-001,NORMAL_BASELINE,67.79,68.07000000000001,67.53,4.3,38.400000000000006,0.0,0.0,4.800000000000001,2.0,3728.0,398.40000000000003,85.9,31.0,0.012,2.3000000000000003,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.09,0.02,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.80000000000001,0.010000000000005116,34.22256,31.0,0.012,2.3000000000000003,7.7,0.05,True,False,False,122.10000000000001,1.0,80.0,98.0,1.0,1.0,119.80000000000001,80.0,2.0,67.0,0.0,0.0,1.0,1.0,12.49,1.0,1.0,1.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,67.0
3.4,68,EV-LAB-001,NORMAL_BASELINE,67.83,68.22,67.6,4.3,38.800000000000004,0.0,0.0,4.800000000000001,2.0,3731.0,398.0,86.4,31.0,0.01,2.2,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.09,0.01,3.5,1.0,1.0,1.0,1.0,0.0,67.91,0.0799999999999983,34.38720000000001,31.0,0.01,2.2,7.8,0.05,True,False,False,122.80000000000001,1.0,80.0,98.0,1.0,1.0,123.0,79.0,2.0,68.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,68.0
3.45,69,EV-LAB-001,NORMAL_BASELINE,67.87,68.28,67.7,4.3,38.0,0.0,0.0,4.800000000000001,2.0,3733.0,398.90000000000003,83.30000000000001,31.0,0.014,2.2,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.08,0.01,3.4000000000000004,1.0,1.0,1.0,1.0,0.0,67.99000000000001,0.12000000000000455,33.22837000000001,31.0,0.014,2.2,7.7,0.05,True,False,False,121.80000000000001,1.0,80.0,98.0,1.0,1.0,122.30000000000001,81.0,2.0,69.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,69.0
