timestamp_s,hmi_safety_state,driver_seatbelt,passenger_seatbelt,driver_occupant,passenger_occupant,driver_airbag,passenger_airbag,side_airbag,curtain_airbag,restraint_integrity,restraint_diagnostic,rcm_heartbeat,occupant_sensor_heartbeat,gateway_heartbeat,restraint_sequence,scenario,connectivity_state,forensic_state,synchronization_state,soc_handoff_state,laboratory_generated,physical_vehicle,direct_actuation
28.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,54,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,55,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,56,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,57,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,58,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,59,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,60,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,61,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,62,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,63,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,64,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,65,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,66,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,67,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,68,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,69,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,70,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,71,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,72,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,73,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,74,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,75,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,76,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,77,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,78,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,79,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,80,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,81,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,82,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,83,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,84,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,85,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,86,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
29.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,87,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
